2024-12-04 15:13:02,996 - INFO - 2020-01-31 00:00:00: Selected 179 stocks.
2024-12-04 15:13:02,997 - INFO - 2020-01-31 00:00:00: Portfolio Value = 9,160,743.97
2024-12-04 15:13:03,016 - INFO - Selected Stocks:
Ticker        Name    Close  PER  PBR  DIV      EPS
001680         대상   29900.0  7.46 0.86  2.70   3473.0
015760       한국전력   25800.0  7.56 0.22  5.19   3102.0
053210     스카이라이프    9970.0  7.60 0.59  3.83   1203.0
000950         전방   40000.0  7.63 0.47  0.00   5181.0
161890       한국콜마   59600.0  7.69 1.98  0.64   7005.0
294870  HDC현대산업개발   29600.0  7.69 0.67  2.15   3622.0
009160     SIMPAC    4275.0  7.71 0.64  1.33    586.0
003070     코오롱글로벌   22950.0  7.82 1.37  1.57   3249.0
068290      삼성출판사   44000.0  7.85 2.93  0.48   5322.0
005740   크라운해태홀딩스   11950.0  7.92 0.66  0.83   1527.0
057050      현대홈쇼핑   93800.0  7.95 0.52  2.82   9814.0
006800     미래에셋증권    9900.0  8.02 0.84  2.06   1213.0
010100     한국무브넥스    3285.0  8.07 0.41  1.63    379.0
300720      한일시멘트   16550.0  8.08 0.79  3.45  18317.0
009290       광동제약    9110.0  8.10 0.99  1.10   1119.0
192400      쿠쿠홀딩스   27900.0  8.10 1.30  2.37  17168.0
000860     강남제비스코   28400.0  8.12 0.35  1.72   3583.0
003300      한일홀딩스   13066.0  8.23 0.30  3.70   1677.0
005320       온타이드    3220.0  8.24 1.63  1.32    458.0
003240       태광산업 1249000.0  8.30 0.35  0.15 125727.0
085620     미래에셋생명    4080.0  8.30 0.35  2.50    482.0
001390      KG케미칼    5990.0  8.38 0.96  1.42   3358.0
003470      유안타증권    4555.0  8.42 0.65  2.97    500.0
001940   KISCO홀딩스   19100.0  8.43 0.42  1.57   2260.0
210540      디와이파워   18200.0  8.45 1.14  1.13   2303.0
004000     롯데정밀화학   66300.0  8.52 1.04  2.26   7805.0
000480      CR홀딩스    9260.0  8.53 0.58  4.72  10421.0
015230       대창단조    4440.0  8.58 0.66  2.09   1004.0
000910        유니온    8160.0  8.59 1.02  1.53    951.0
002310      아세아제지   11320.0  8.80 0.75  1.31   6057.0
244920    에이플러스에셋    8950.0  8.80 2.18  3.85   1032.0
084010       대한제강   20600.0  8.85 0.98  1.52   2232.0
000670         영풍  701000.0  8.87 0.38  1.46  77108.0
033780       KT&G   84300.0  8.94 1.27  5.76   9320.0
002410       범양건영    4040.0  8.96 1.21  0.00    442.0
003540       대신증권   18600.0  8.97 0.80  6.32   2119.0
118000       메타케어    1759.0  8.98 1.70  0.00    269.0
029780       삼성카드   34000.0  9.00 0.55  5.35   3737.0
120110      코오롱인더   62300.0  9.09 0.85  1.61   6834.0
032560      황금에스티    8731.0  9.12 0.56  1.05   1048.0
004690        삼천리   94300.0  9.16 0.27  3.54   9248.0
101530     해태제과식품   10550.0  9.21 1.06  2.10   1035.0
023150      MH에탄올   10500.0  9.38 1.18  3.56   1049.0
017960       한국카본   12300.0  9.40 1.50  1.39   1377.0
003830       대한화섬  140500.0  9.46 0.30  0.30  14424.0
097950     CJ제일제당  488500.0  9.52 1.27  0.98  42783.0
014830        유니드   89925.0  9.53 0.95  1.67   8773.0
192080     더블유게임즈   57246.0  9.53 1.71  0.55   6634.0
097230      HJ중공업    8540.0  9.63 2.35  0.00    940.0
005250     녹십자홀딩스   34250.0  9.64 1.97  1.37   3793.0
004250        NPC    4190.0  9.67 0.62  2.30    449.0
060980      HL홀딩스   44500.0  9.72 0.49  4.79   4297.0
161000      애경케미칼   12450.0  9.81 1.12  2.54   1407.0
306200       세아제강  115000.0  9.82 0.55  2.17  11713.0
034590     인천도시가스   28250.0  9.83 0.62  4.60   2762.0
000240     한국앤컴퍼니   20350.0  9.88 0.50  2.74   1848.0
004700       조광피혁   57200.0 10.01 1.17  0.54   5532.0
145990        삼양사   65100.0 10.04 0.53  2.17   5738.0
003230       삼양식품   90200.0 10.18 2.00  0.88   8922.0
004360         세방   14250.0 10.20 0.40  1.30   1436.0
049770      동원F&B   47245.0 10.23 1.07  1.69  20194.0
047040       대우건설    8320.0 10.30 1.11  0.00    691.0
002810       삼영무역   16650.0 10.38 0.81  3.01   1600.0
000070      삼양홀딩스  113500.0 10.48 0.81  1.62  13218.0
011330        유니켐    1660.0 10.49 1.19  2.94    162.0
000880         한화   31400.0 10.53 0.65  2.35   2831.0
030200         KT   34200.0 10.60 0.53  4.75   2684.0
021820       세원정공    9310.0 10.64 0.19  0.31    760.0
039570      HDC랩스   13300.0 10.67 1.08  3.70   1012.0
004080         신흥   14500.0 10.68 1.45  1.44   1302.0
001260       남광토건   16400.0 10.74 2.23  0.00   1401.0
020000         한섬   44850.0 10.77 0.92  1.08   3873.0
000320      노루홀딩스   14400.0 10.80 0.53  3.10   1343.0
047050   포스코인터내셔널   20700.0 10.81 0.82  3.35   1934.0
000490         대동   13100.0 10.86 0.80  0.75    985.0
004370         농심  301500.0 10.96 0.84  1.42  25682.0
006390    한일현대시멘트   41400.0 10.96 2.69  2.69   3732.0
117580      대성에너지    6270.0 10.97 0.49  4.43    514.0
006360       GS건설   44750.0 11.10 0.85  2.76   3919.0
058850       KTcs    3265.0 11.32 0.76  2.75    257.0
264900      크라운제과   14200.0 11.39 1.24  1.76   1247.0
000810       삼성화재  211500.0 11.40 0.63  4.35  17760.0
008490         서흥   56200.0 11.41 1.86  0.83   4766.0
272550      삼양패키징   28700.0 11.44 1.20  3.85   2273.0
2024-12-04 15:13:03,388 - INFO - 2021-06-30 00:00:00: Selected 169 stocks.
2024-12-04 15:13:03,389 - INFO - 2021-06-30 00:00:00: Portfolio Value = 16,519,109.52
2024-12-04 15:13:03,406 - INFO - Selected Stocks:
Ticker       Name     Close   PER  PBR   DIV      EPS
002870         신풍    3465.0  2.79 1.15  1.51   1189.0
363280     티와이홀딩스   29200.0  2.79 1.01  0.00  10193.0
002020        코오롱   34400.0  2.83 0.59  1.62  10889.0
008060         대덕    8510.0  2.85 0.56  3.08   3409.0
016610     DB금융투자    7240.0  3.10 0.38  4.16   2327.0
013580       계룡건설   36050.0  3.13 0.55  1.75  10992.0
018500       동원금속    1105.0  3.29 0.84  0.00    350.0
105840         우진    8580.0  3.32 0.77  1.75   1719.0
009770       삼정펄프   35650.0  3.37 0.43  2.76  10743.0
035510    신세계 I&C   19500.0  3.37 1.44  1.41  52485.0
005820         원림   26850.0  3.57 0.61  1.79   7819.0
007540         샘표   58700.0  3.65 0.93  0.34  15906.0
007120     미래아이앤지    3535.0  3.69 0.82  0.00    153.0
001270       부국증권   25500.0  3.71 0.60  4.76   6784.0
017390       서울가스  144500.0  3.76 0.62 13.19  33732.0
018670       SK가스  122500.0  3.81 0.55  3.54  29674.0
001120    LX인터내셔널   31200.0  3.93 0.90  1.28   7932.0
128820       대성산업    5380.0  3.94 0.50  0.00   1414.0
006120    SK디스커버리   52900.0  4.09 0.56  1.87  13096.0
039490       키움증권  131000.0  4.09 1.11  2.42  30319.0
006040       동원산업   52600.0  4.22 0.87  1.69  70124.0
001750       한양증권   16850.0  4.30 0.58  4.87   3583.0
002380        KCC  343500.0  4.30 0.57  1.82  72945.0
023590       다우기술   28500.0  4.30 0.77  1.82   6370.0
079980        휴비스   11350.0  4.31 0.79  2.79   2497.0
344820     KCC글라스   62700.0  4.32 0.77  3.29  14761.0
030610       교보증권    8840.0  4.34 0.46  4.96   2091.0
175330     JB금융지주    7530.0  4.34 0.40  4.86   1774.0
002170       삼양통상   78400.0  4.54 0.64  1.57  17515.0
014790     HL D&I    5630.0  4.54 0.75  1.78   1239.0
000640   동아쏘시오홀딩스  121500.0  4.58 0.85  0.82  26725.0
123890     한국자산신탁    4795.0  4.78 0.82  4.33   1062.0
002460       HS화성   14050.0  4.80 0.42  4.94   2742.0
139130    DGB금융지주    9300.0  4.92 0.32  4.15   1908.0
025000     KPX케미칼   68800.0  4.94 0.61  4.19  13307.0
136490         선진   17700.0  5.01 1.13  0.57   3516.0
011760    현대코퍼레이션   20250.0  5.15 0.87  2.93   3980.0
001500      현대차증권   13900.0  5.18 0.52  4.75   2739.0
084690      대상홀딩스   11750.0  5.21 0.70  1.79   2360.0
024720      콜마홀딩스   30400.0  5.22 1.08  0.64   6123.0
030210     다올투자증권    7790.0  5.23 0.70  2.47   1162.0
086790     하나금융지주   46050.0  5.24 0.45  3.98   8858.0
138930    BNK금융지주    7730.0  5.33 0.30  4.01   1498.0
138040    메리츠금융지주   21200.0  5.34 0.77  4.69   3596.0
017940         E1   56100.0  5.35 0.32  3.94  10427.0
024110       기업은행   10500.0  5.44 0.34  4.38   1977.0
009970    영원무역홀딩스   48300.0  5.56 0.50  2.39   9036.0
005830     DB손해보험   54800.0  5.59 0.57  4.29   9171.0
072710      농심홀딩스   81200.0  5.63 0.40  2.41  14746.0
012320     경동인베스트   40350.0  5.87 0.23  1.23   6956.0
001200     유진투자증권    4570.0  6.16 0.55  2.44    797.0
001450       현대해상   25500.0  6.19 0.46  4.08   3955.0
002030        아세아  130000.0  6.24 0.38  1.44  22188.0
000140   하이트진로홀딩스   17050.0  6.27 0.91  2.12   3014.0
006090       사조오양   11600.0  6.30 0.63  1.21   1959.0
213500       한솔제지   16350.0  6.30 0.59  4.46   2493.0
000210         DL   80000.0  6.33 1.23  1.57  13077.0
003960       사조대림   27700.0  6.35 0.75  0.68   4602.0
316140     우리금융지주   11450.0  6.43 0.35  3.21   1742.0
005960       동부건설   14200.0  6.46 0.64  7.06   1974.0
055550       신한지주   40600.0  6.46 0.52  3.49   6654.0
100250      진양홀딩스    3225.0  6.48 0.53  5.52    475.0
027970       한국제지    2230.0  6.63 1.40  0.00    322.0
004540      깨끗한나라    6690.0  6.64 1.18  1.47   1023.0
105560       KB금융   55800.0  6.67 0.58  3.01   8809.0
034830     한국토지신탁    2360.0  6.68 0.67  3.70    364.0
016450  한세예스24홀딩스    9890.0  6.72 1.01  2.69   1385.0
082640       동양생명    5610.0  6.79 0.29  3.93    825.0
005940     NH투자증권   12900.0  6.84 0.68  5.32   1923.0
005320       온타이드    3830.0  6.92 1.37  1.58    458.0
003650       미창석유   86400.0  6.93 0.56  2.34  12962.0
029460        케이씨   27000.0  6.93 0.61  1.12   3851.0
001630     종근당홀딩스  107500.0  6.97 1.02  1.28  15711.0
071050     한국금융지주  103000.0  6.97 1.13  2.91  14780.0
227840 현대코퍼레이션홀딩스   14650.0  7.05 0.75  3.44   2063.0
007700     F&F홀딩스   37650.0  7.07 1.11  2.53   5599.0
007340    DN오토모티브    8352.0  7.18 0.61  5.24   5317.0
009160     SIMPAC    5320.0  7.29 0.60  1.41    586.0
118000       메타케어    1815.0  7.42 1.40  0.00    269.0
134790        시디즈   72900.0  7.43 3.15  0.39  10331.0
003070     코오롱글로벌   23429.0  7.48 1.31  1.65   3249.0
037710      광주신세계   39300.0  7.52 0.47  1.72  27120.0
267290     경동도시가스   24900.0  7.54 0.40  3.60   3224.0
009810      플레이그램     935.0  7.58 0.83  0.00     86.0
012630        HDC   12950.0  7.70 0.38  1.74   1869.0
000950         전방   39950.0  7.71 0.48  0.00   5181.0
036530     SNT홀딩스   22050.0  7.74 0.37  3.32   2533.0
003690       코리안리    6091.0  7.78 0.48  4.62   1252.0
010960       삼호개발    6510.0  7.86 0.75  3.02    802.0
210540      디와이파워   17000.0  7.92 1.07  1.21   2303.0
005740   크라운해태홀딩스   11450.0  7.96 0.67  0.82   1527.0
000860     강남제비스코   30150.0  7.97 0.34  1.75   3583.0
192400      쿠쿠홀딩스   24600.0  8.13 1.30  2.37  17168.0
009290       광동제약    9020.0  8.16 1.00  1.10   1119.0
294870  HDC현대산업개발   31500.0  8.16 0.71  2.03   3622.0
248170       샘표식품   59600.0  8.22 1.54  0.31   7895.0
006800     미래에셋증권    9430.0  8.24 0.86  2.00   1213.0
016360       삼성증권   44950.0  8.30 0.79  4.66   5686.0
068290      삼성출판사   45600.0  8.36 3.12  0.45   5322.0
003300      한일홀딩스   12832.0  8.38 0.30  3.63   1677.0
001940   KISCO홀딩스   20850.0  8.41 0.42  1.58   2260.0
015760       한국전력   24850.0  8.41 0.24  4.66   3102.0
004000     롯데정밀화학   66000.0  8.44 1.03  2.28   7805.0
001680         대상   27750.0  8.49 0.98  2.37   3473.0
161890       한국콜마   58000.0  8.49 2.18  0.58   7005.0
024090        디씨엠   16000.0  8.52 1.14  2.71   2166.0
053210     스카이라이프   10750.0  8.52 0.66  3.41   1203.0
244920    에이플러스에셋    9840.0  8.53 2.11  3.98   1032.0
000910        유니온    8110.0  8.56 1.02  1.54    951.0
085620     미래에셋생명    4280.0  8.61 0.36  2.41    482.0
000070      삼양홀딩스  110500.0  8.62 0.67  1.97  13218.0
003540       대신증권   19750.0  8.68 0.78  6.52   2119.0
000480      CR홀딩스    9090.0  8.73 0.59  4.62  10421.0
014830        유니드   89694.0  8.86 0.88  1.80   8773.0
015230       대창단조    4620.0  8.88 0.68  2.02   1004.0
032560      황금에스티    8806.0  8.91 0.55  1.07   1048.0
161000      애경케미칼   11700.0  8.92 1.02  2.79   1407.0
010100     한국무브넥스    3710.0  8.98 0.46  1.47    379.0
016590      신대양제지    8910.0  8.99 0.85  0.65  10710.0
005250     녹십자홀딩스   34100.0  9.03 1.85  1.46   3793.0
300720      한일시멘트   15950.0  9.04 0.88  3.08  18317.0
001390      KG케미칼    7820.0  9.07 1.04  1.31   3358.0
097230      HJ중공업    8540.0  9.07 2.22  0.00    940.0
029780       삼성카드   34300.0  9.11 0.55  5.29   3737.0
033780       KT&G   84400.0  9.15 1.30  5.63   9320.0
000670         영풍  647000.0  9.16 0.39  1.42  77108.0
002410       범양건영    6030.0  9.16 1.24  0.00    442.0
017960       한국카본   11900.0  9.19 1.46  1.42   1377.0
002310      아세아제지   11140.0  9.34 0.80  1.24   6057.0
004250        NPC    4735.0  9.37 0.60  2.38    449.0
120110      코오롱인더   80800.0  9.48 0.88  1.54   6834.0
003470      유안타증권    4820.0  9.49 0.73  2.63    500.0
084010       대한제강   23650.0  9.52 1.06  1.41   2232.0
057050      현대홈쇼핑   90400.0  9.58 0.63  2.34   9814.0
306200       세아제강  112500.0  9.69 0.54  2.20  11713.0
003830       대한화섬  167500.0  9.84 0.31  0.29  14424.0
003240       태광산업 1166000.0  9.85 0.42  0.13 125727.0
004360         세방   14800.0  9.92 0.39  1.33   1436.0
023150      MH에탄올   11500.0 10.10 1.27  3.30   1049.0
004700       조광피혁   55600.0 10.18 1.19  0.53   5532.0
003230       삼양식품   90800.0 10.19 2.00  0.88   8922.0
192080     더블유게임즈   50471.0 10.19 1.83  0.52   6634.0
004690        삼천리   95000.0 10.20 0.30  3.18   9248.0
011330        유니켐    1715.0 10.28 1.17  3.00    162.0
034590     인천도시가스   28700.0 10.30 0.65  4.39   2762.0
002810       삼영무역   17000.0 10.31 0.80  3.03   1600.0
060980      HL홀딩스   49100.0 10.33 0.52  4.50   4297.0
101530     해태제과식품    9980.0 10.34 1.18  1.87   1035.0
021820       세원정공    9310.0 10.64 0.19  0.31    760.0
047050   포스코인터내셔널   23300.0 10.75 0.81  3.37   1934.0
000320      노루홀딩스   14700.0 10.80 0.53  3.10   1343.0
004710     한솔테크닉스    9140.0 10.86 1.04  0.00    834.0
006390    한일현대시멘트   38200.0 10.91 2.68  2.70   3732.0
049800      우진플라임    4115.0 10.95 1.40  2.35    389.0
011780       금호석유  219000.0 10.99 2.44  1.83  20881.0
000240     한국앤컴퍼니   20350.0 11.09 0.56  2.44   1848.0
004080         신흥   15950.0 11.10 1.51  1.38   1302.0
134380       미원화학   80500.0 11.17 1.48  3.29   6806.0
145990        삼양사   63200.0 11.26 0.59  1.93   5738.0
097950     CJ제일제당  461000.0 11.35 1.51  0.82  42783.0
000590      CS홀딩스   71600.0 11.36 0.36  0.66   6657.0
006360       GS건설   42900.0 11.44 0.87  2.68   3919.0
000880         한화   31750.0 11.52 0.71  2.15   2831.0
001260       남광토건   16700.0 11.60 2.41  0.00   1401.0
020000         한섬   42950.0 11.62 0.99  1.00   3873.0
008490         서흥   55300.0 11.67 1.90  0.81   4766.0
016800        퍼시스   40000.0 11.72 1.07  2.33   3660.0
264900      크라운제과   13250.0 11.75 1.28  1.71   1247.0
006060       화승인더    7890.0 11.78 1.29  2.29    698.0
2024-12-04 15:13:03,407 - INFO - 2021-07-31 00:00:00: Selected 169 stocks.
2024-12-04 15:13:03,408 - INFO - 2021-07-31 00:00:00: Portfolio Value = 16,424,497.52
2024-12-04 15:13:03,425 - INFO - Selected Stocks:
Ticker       Name     Close   PER  PBR   DIV      EPS
004150      한솔홀딩스    4390.0  2.78 0.39  2.54   1695.0
004960       한신공영   23000.0  2.81 0.49  1.55   9155.0
363280     티와이홀딩스   31900.0  2.85 1.03  0.00  10193.0
002870         신풍    3195.0  2.88 1.19  1.46   1189.0
016610     DB금융투자    6800.0  3.08 0.38  4.19   2327.0
002020        코오롱   30550.0  3.09 0.64  1.48  10889.0
018500       동원금속    1010.0  3.13 0.80  0.00    350.0
013580       계룡건설   32700.0  3.30 0.59  1.65  10992.0
009770       삼정펄프   35000.0  3.37 0.43  2.76  10743.0
005820         원림   25900.0  3.47 0.59  1.85   7819.0
035510    신세계 I&C   19600.0  3.69 1.57  1.29  52485.0
007540         샘표   55700.0  3.71 0.95  0.34  15906.0
006040       동원산업   48600.0  3.74 0.77  1.91  70124.0
001270       부국증권   24500.0  3.77 0.61  4.70   6784.0
128820       대성산업    4940.0  3.83 0.49  0.00   1414.0
001120    LX인터내셔널   30900.0  3.93 0.90  1.28   7932.0
006120    SK디스커버리   48800.0  4.01 0.55  1.90  13096.0
018670       SK가스  116500.0  4.06 0.59  3.32  29674.0
030610       교보증권    8540.0  4.18 0.45  5.14   2091.0
344820     KCC글라스   74300.0  4.19 0.75  3.40  14761.0
175330     JB금융지주    7740.0  4.20 0.39  5.02   1774.0
039490       키움증권  118000.0  4.21 1.14  2.35  30319.0
017390       서울가스  137000.0  4.24 0.69 11.71  33732.0
002170       삼양통상   78000.0  4.43 0.62  1.61  17515.0
023590       다우기술   26700.0  4.46 0.80  1.76   6370.0
123890     한국자산신탁    4545.0  4.47 0.77  4.64   1062.0
014790     HL D&I    5600.0  4.51 0.75  1.79   1239.0
007120     미래아이앤지    3195.0  4.56 1.01  0.00    153.0
002380        KCC  355000.0  4.57 0.61  1.71  72945.0
001750       한양증권   15800.0  4.58 0.62  4.57   3583.0
079980        휴비스   11800.0  4.67 0.85  2.58   2497.0
000640   동아쏘시오홀딩스  125500.0  4.71 0.87  0.79  26725.0
139130    DGB금융지주    9450.0  4.81 0.31  4.25   1908.0
